0.0,0.0,-0.0
0.0,0.8382,-0.0
0.0,1.6764,-0.0
0.0,2.5145999999999997,-0.0
0.0,3.3528,-0.0
0.0,4.191,-0.0
0.0,5.0291999999999994,-0.0
0.0,5.8674,-0.0
0.0,6.7056,-0.0
0.0,7.543799999999999,-0.0
0.0,8.382,-0.0
0.0,9.2202,-0.0
0.0,10.058399999999999,-0.0
0.0,10.8966,-0.0
0.0,11.7348,-0.0
0.0,12.572999999999999,-0.0
0.0,13.4112,-0.0
0.0,14.2494,-0.0
0.0,15.087599999999998,-0.0
0.0,15.925799999999999,-0.0
0.0,16.764,-0.0
0.0,17.6022,-0.0
0.0,18.4404,-0.0
0.0,19.278599999999997,-0.0
0.0,20.116799999999998,-0.0
0.0,20.955,-0.0
0.0,21.7932,-0.0
0.0,22.6314,-0.0
0.0,23.4696,-0.0
0.0,24.307799999999997,-0.0
0.0,25.145999999999997,-0.0
0.0,25.984199999999998,-0.0
0.0,26.8224,-0.0
0.0,27.6606,-0.0
0.0,28.4988,-0.0
0.0,29.337,-0.0
0.0,30.175199999999997,-0.0
0.0,31.013399999999997,-0.0
0.0,31.851599999999998,-0.0
0.0,32.6898,-0.0
0.0,33.528,-0.0
0.0,34.3662,-0.0
0.0,35.2044,-0.0
0.0,36.0426,-0.0
0.8382,0.0,-0.0
0.8382,0.8382,-0.0
0.8382,1.6764,-0.0
0.8382,2.5145999999999997,-0.0
0.8382,3.3528,-0.0
0.8382,4.191,-0.0
0.8382,5.0291999999999994,-0.0
0.8382,5.8674,-0.0
0.8382,6.7056,-0.0
0.8382,7.543799999999999,-0.0
0.8382,8.382,-0.0
0.8382,9.2202,-0.0
0.8382,10.058399999999999,-0.0
0.8382,10.8966,-0.0
0.8382,11.7348,-0.0
0.8382,12.572999999999999,-0.0
0.8382,13.4112,-0.0
0.8382,14.2494,-0.0
0.8382,15.087599999999998,-0.0
0.8382,15.925799999999999,-0.0
0.8382,16.764,-0.0
0.8382,17.6022,-0.0
0.8382,18.4404,-0.0
0.8382,19.278599999999997,-0.0
0.8382,20.116799999999998,-0.0
0.8382,20.955,-0.0
0.8382,21.7932,-0.0
0.8382,22.6314,-0.0
0.8382,23.4696,-0.0
0.8382,24.307799999999997,-0.0
0.8382,25.145999999999997,-0.0
0.8382,25.984199999999998,-0.0
0.8382,26.8224,-0.0
0.8382,27.6606,-0.0
0.8382,28.4988,-0.0
0.8382,29.337,-0.0
0.8382,30.175199999999997,-0.0
0.8382,31.013399999999997,-0.0
0.8382,31.851599999999998,-0.0
0.8382,32.6898,-0.0
0.8382,33.528,-0.0
0.8382,34.3662,-0.0
0.8382,35.2044,-0.0
0.8382,36.0426,-0.0
1.6764,0.0,-0.0
1.6764,0.8382,-0.0
1.6764,1.6764,-0.0
1.6764,2.5145999999999997,-0.0
1.6764,3.3528,-0.0
1.6764,4.191,-0.0
1.6764,5.0291999999999994,-0.0
1.6764,5.8674,-0.0
1.6764,6.7056,-0.0
1.6764,7.543799999999999,-0.0
1.6764,8.382,-0.0
1.6764,9.2202,-0.0
1.6764,10.058399999999999,-0.0
1.6764,10.8966,-0.0
1.6764,11.7348,-0.0
1.6764,12.572999999999999,-0.0
1.6764,13.4112,-0.0
1.6764,14.2494,-0.0
1.6764,15.087599999999998,-0.0
1.6764,15.925799999999999,-0.0
1.6764,16.764,-0.0
1.6764,17.6022,-0.0
1.6764,18.4404,-0.0
1.6764,19.278599999999997,-0.0
1.6764,20.116799999999998,-0.0
1.6764,20.955,-0.0
1.6764,21.7932,-0.0
1.6764,22.6314,-0.0
1.6764,23.4696,-0.0
1.6764,24.307799999999997,-0.0
1.6764,25.145999999999997,-0.0
1.6764,25.984199999999998,-0.0
1.6764,26.8224,-0.0
1.6764,27.6606,-0.0
1.6764,28.4988,-0.0
1.6764,29.337,-0.0
1.6764,30.175199999999997,-0.0
1.6764,31.013399999999997,-0.0
1.6764,31.851599999999998,-0.0
1.6764,32.6898,-0.0
1.6764,33.528,-0.0
1.6764,34.3662,-0.0
1.6764,35.2044,-0.0
1.6764,36.0426,-0.0
2.5145999999999997,0.0,-0.0
2.5145999999999997,0.8382,-0.0
2.5145999999999997,1.6764,-0.0
2.5145999999999997,2.5145999999999997,-0.0
2.5145999999999997,3.3528,-0.0
2.5145999999999997,4.191,-0.0
